id,timestamp,headline,source,corridor,risk_score,severity,summary,url
EVT_0123,2026-08-20T08:00:00Z,Exclusive u s commander says he could send carrier into strait of hormuz despite iran tensions,LLaMA Ground Truth / Hormuz,Hormuz,6.0,HIGH,US carrier deployment considered for Hormuz - military posturing,https://krude.energy/intelligence
EVT_0124,2026-08-20T08:00:00Z,Report hard to believe iran shot down us drone intentionally trump,LLaMA Ground Truth / Other,Other,5.0,HIGH,Trump downplaying Iranian drone shootdown - de-escalatory framing,https://krude.energy/intelligence
EVT_0125,2026-08-20T08:00:00Z,India news govt hikes windfall tax on crude petroleum cuts levy on diesel,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,Windfall tax change on crude,https://krude.energy/intelligence
EVT_0126,2026-08-20T08:00:00Z,Indian captain reveals uk soldiers brute force when they seized iranian ship,LLaMA Ground Truth / Other,Other,6.0,HIGH,Account of UK seizure of Iranian tanker,https://krude.energy/intelligence
EVT_0127,2026-08-20T08:00:00Z,Kerala woman among 17 indians on board ship seized by iran returns home,LLaMA Ground Truth / Other,Other,4.0,MEDIUM,Indian crew from Iran-seized ship returns home - partial resolution,https://krude.energy/intelligence
EVT_0128,2026-08-20T08:00:00Z,India urges iran to free all its crew after nine released,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India urges release of remaining crew - de-escalatory,https://krude.energy/intelligence
EVT_0129,2026-08-20T08:00:00Z,Amid red sea attack fears ships use all chinese crew tactic to avoid houthi rebels,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,6.0,HIGH,Ships using crew-nationality tactics to avoid Houthi attacks,https://krude.energy/intelligence
EVT_0130,2026-08-20T08:00:00Z,India will be worlds biggest driver oil demand growth through iea,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,IEA demand growth projection,https://krude.energy/intelligence
EVT_0131,2026-08-20T08:00:00Z,Sanctions against russia will not work because they will not hurt or harm russian oligarchs,LLaMA Ground Truth / Sanctions Policy,Other,3.0,MEDIUM,Commentary questioning sanctions effectiveness,https://krude.energy/intelligence
EVT_0132,2026-08-20T08:00:00Z,Trump threatens tariffs sanctions russia war ukraine,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,Threatened tariffs and sanctions on Russia,https://krude.energy/intelligence
EVT_0133,2026-08-20T08:00:00Z,Who said what us china india break silence on iran pak airstrikes,LLaMA Ground Truth / Other,Other,5.0,HIGH,Iran-Pakistan airstrikes - regional escalation near the Gulf,https://krude.energy/intelligence
EVT_0134,2026-08-20T08:00:00Z,Trump japans abe discuss gulf of oman tanker attacks,LLaMA Ground Truth / Tanker Incident,Other,6.0,HIGH,US-Japan leaders discuss Gulf of Oman tanker attacks,https://krude.energy/intelligence
EVT_0135,2026-08-20T08:00:00Z,S jaishankar russia economic ties india interests crude oil ukraine war vladimir putin,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,Jaishankar on India-Russia crude ties,https://krude.energy/intelligence
EVT_0136,2026-08-20T08:00:00Z,Global trade disrupted by red sea attacks and low water in panama canal un says,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,9.0,CRITICAL,UN confirms global trade disruption across Red Sea and Panama,https://krude.energy/intelligence
EVT_0137,2026-08-20T08:00:00Z,Indias oil imports from iran down 57 yy in april trade,LLaMA Ground Truth / Other,Other,4.0,MEDIUM,Sharp fall in Iranian crude imports,https://krude.energy/intelligence
EVT_0138,2026-08-20T08:00:00Z,Houthis limit red sea attacks to israeli vessels amid gaza ceasefire,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,5.0,HIGH,Houthis narrowing target set amid ceasefire - partial de-escalation,https://krude.energy/intelligence
EVT_0139,2026-08-20T08:00:00Z,India preps to face price shock as it stops buying iran oil tomorrow,LLaMA Ground Truth / Other,Other,5.0,HIGH,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0140,2026-08-20T08:00:00Z,Iraq remains indias top oil supplier in fy19 imports from us up 4 folds,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,"Routine trade, import or production statistic",https://krude.energy/intelligence
EVT_0141,2026-08-20T08:00:00Z,An india china maneouvre could soon leave worlds oil powers toothless,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0142,2026-08-20T08:00:00Z,India ready to deal with impact of us sanctions on iran govt spokesperson,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0143,2026-08-20T08:00:00Z,Iran dismisses bahrain s comments on hormuz strait,LLaMA Ground Truth / Hormuz,Hormuz,5.0,HIGH,"Tension or rhetoric around Hormuz, no incident",https://krude.energy/intelligence
EVT_0144,2026-08-20T08:00:00Z,Iran bahrain strait hormuz zarif threat,LLaMA Ground Truth / Hormuz,Hormuz,5.0,HIGH,"Tension or rhetoric around Hormuz, no incident",https://krude.energy/intelligence
EVT_0145,2026-08-20T08:00:00Z,Iran bahrain oil hormuz strait threat tension,LLaMA Ground Truth / Hormuz,Hormuz,5.0,HIGH,"Tension or rhetoric around Hormuz, no incident",https://krude.energy/intelligence
EVT_0146,2026-08-20T08:00:00Z,Us ends waiver on indias iran oil imports,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0147,2026-08-20T08:00:00Z,Know your place iran schools bahrain over strait of hormuz threat,LLaMA Ground Truth / Hormuz,Hormuz,5.0,HIGH,"Tension or rhetoric around Hormuz, no incident",https://krude.energy/intelligence
EVT_0148,2026-08-20T08:00:00Z,India s oil import dependence jumps to 84 pc,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,"Routine trade, import or production statistic",https://krude.energy/intelligence
EVT_0149,2026-08-20T08:00:00Z,Rfe rl european deal signatories criticize us move on iran nuclear oil sanctions,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0150,2026-08-20T08:00:00Z,Oil prices firm amid us sanctions on crude exporters iran venezuela,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0151,2026-08-20T08:00:00Z,India and us to hold their position on oil trade issues till the formation of new indian government,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0152,2026-08-20T08:00:00Z,Report iran suspends nuclear deal curbs in push for relief from us sanctions,LLaMA Ground Truth / Other,Other,5.0,HIGH,"Iran nuclear file, tied to the sanctions regime",https://krude.energy/intelligence
EVT_0153,2026-08-20T08:00:00Z,World iran partially withdraws from nuclear deal,LLaMA Ground Truth / Other,Other,5.0,HIGH,"Iran nuclear file, tied to the sanctions regime",https://krude.energy/intelligence
EVT_0154,2026-08-20T08:00:00Z,Saudi aramco offers increase oil supply india,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0155,2026-08-20T08:00:00Z,China and india seen as europes last hope to save iran deal,LLaMA Ground Truth / Other,Other,4.0,MEDIUM,"Iran nuclear file, tied to the sanctions regime",https://krude.energy/intelligence
EVT_0156,2026-08-20T08:00:00Z,Sinopec cnpc skip iran oil buys for may as us sanctions waivers end,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0157,2026-08-20T08:00:00Z,Saudi arabia says 2 oil tankers damaged by sabotage attacks,LLaMA Ground Truth / Tanker Incident,Hormuz,8.0,CRITICAL,Confirmed attack on tanker or tankers,https://krude.energy/intelligence
EVT_0158,2026-08-20T08:00:00Z,Two saudi tankers damaged in sabotage attack off uae,LLaMA Ground Truth / Tanker Incident,Hormuz,8.0,CRITICAL,Confirmed attack on tanker or tankers,https://krude.energy/intelligence
EVT_0159,2026-08-20T08:00:00Z,Saudi arabia says two saudi oil tankers attacked near uae waters,LLaMA Ground Truth / Tanker Incident,Hormuz,8.0,CRITICAL,Confirmed attack on tanker or tankers,https://krude.energy/intelligence
EVT_0160,2026-08-20T08:00:00Z,Oil price fundamental daily forecast bullish as middle east tanker attacks offset concerns over trade deal,LLaMA Ground Truth / Other,Other,6.0,HIGH,Oil price move driven by supply risk,https://krude.energy/intelligence
EVT_0161,2026-08-20T08:00:00Z,Why is strait of hormuz the worlds most important oil artery,LLaMA Ground Truth / Hormuz,Hormuz,4.0,MEDIUM,"Tension or rhetoric around Hormuz, no incident",https://krude.energy/intelligence
EVT_0162,2026-08-20T08:00:00Z,Saudi oil tankers hit by sabotage attacks as gulf tensions soar,LLaMA Ground Truth / Tanker Incident,Hormuz,8.0,CRITICAL,Confirmed attack on tanker or tankers,https://krude.energy/intelligence
EVT_0163,2026-08-20T08:00:00Z,Oil prices seesaw rise on tanker attacks retrace gains on trade worry,LLaMA Ground Truth / Other,Other,6.0,HIGH,Oil price move driven by supply risk,https://krude.energy/intelligence
EVT_0164,2026-08-20T08:00:00Z,Oil prices rise after saudi arabia reports tanker attacks,LLaMA Ground Truth / Other,Other,6.0,HIGH,Oil price move driven by supply risk,https://krude.energy/intelligence
EVT_0165,2026-08-20T08:00:00Z,Only 1 indian client of iran takes up extra saudi oil for june sources,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0166,2026-08-20T08:00:00Z,Oil prices surge after saudi tankers attacked,LLaMA Ground Truth / Other,Other,6.0,HIGH,Oil price move driven by supply risk,https://krude.energy/intelligence
EVT_0167,2026-08-20T08:00:00Z,Oil tanker attacks,LLaMA Ground Truth / Tanker Incident,Hormuz,8.0,CRITICAL,Confirmed attack on tanker or tankers,https://krude.energy/intelligence
EVT_0168,2026-08-20T08:00:00Z,Us assessment blames iran for saudi tankers attack,LLaMA Ground Truth / Tanker Incident,Hormuz,7.0,HIGH,"Attribution, evidence or denial over tanker attacks",https://krude.energy/intelligence
EVT_0169,2026-08-20T08:00:00Z,As us iran tensions flare over sanctions sabotage of saudi ships tehran sends foreign minister to new delhi,LLaMA Ground Truth / Other,Other,5.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0170,2026-08-20T08:00:00Z,Chabahar port exempted from us sanctions,LLaMA Ground Truth / Sanctions Policy,Other,2.0,LOW,"Sanctions relief, waiver or exemption",https://krude.energy/intelligence
EVT_0171,2026-08-20T08:00:00Z,Us envoy urges response short of war to gulf tankers attack,LLaMA Ground Truth / Tanker Incident,Other,7.0,HIGH,Diplomatic or industry reaction to tanker attacks,https://krude.energy/intelligence
EVT_0172,2026-08-20T08:00:00Z,Us re sanctions waivers for iran chabahar port,LLaMA Ground Truth / Sanctions Policy,Other,2.0,LOW,"Sanctions relief, waiver or exemption",https://krude.energy/intelligence
EVT_0173,2026-08-20T08:00:00Z,Iran foreign minister visits india amid falling oil revenue,LLaMA Ground Truth / Other,Other,4.0,MEDIUM,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0174,2026-08-20T08:00:00Z,Military probes oil tanker sabotage attacks uae coast,LLaMA Ground Truth / Tanker Incident,Hormuz,6.0,HIGH,"Attribution, evidence or denial over tanker attacks",https://krude.energy/intelligence
EVT_0175,2026-08-20T08:00:00Z,Maximum pressure in the strait of hormuz the us iran standoff,LLaMA Ground Truth / Hormuz,Hormuz,5.0,HIGH,"Tension or rhetoric around Hormuz, no incident",https://krude.energy/intelligence
EVT_0176,2026-08-20T08:00:00Z,Saudi arabia shuts down key pipeline after alleged drone attacks yemen houthi rebels,LLaMA Ground Truth / Infrastructure,Hormuz,8.0,CRITICAL,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_0177,2026-08-20T08:00:00Z,The drilldown major saudi pipeline shuts down after drone attack,LLaMA Ground Truth / Infrastructure,Hormuz,8.0,CRITICAL,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_0178,2026-08-20T08:00:00Z,Report namaste india iran tries hard to protect oil ties,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0179,2026-08-20T08:00:00Z,Opec oil output sees small dip in april despite deep cuts,LLaMA Ground Truth / OPEC/Production,Other,4.0,MEDIUM,OPEC or producer output policy,https://krude.energy/intelligence
EVT_0180,2026-08-20T08:00:00Z,Decision on oil imports after lok sabha elections india tells iran,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0181,2026-08-20T08:00:00Z,India to decide on oil imports after polls sushma swaraj,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0182,2026-08-20T08:00:00Z,Tanker attacks near uae expose weaknesses in gulf arab security,LLaMA Ground Truth / Tanker Incident,Hormuz,7.0,HIGH,Diplomatic or industry reaction to tanker attacks,https://krude.energy/intelligence
EVT_0183,2026-08-20T08:00:00Z,Oman condemns tanker attacks off uae urges efforts towards stability,LLaMA Ground Truth / Tanker Incident,Other,6.0,HIGH,Diplomatic or industry reaction to tanker attacks,https://krude.energy/intelligence
EVT_0184,2026-08-20T08:00:00Z,Saudis restart oil pipeline after iranbacked rebel attack,LLaMA Ground Truth / Infrastructure,Hormuz,3.0,MEDIUM,"Energy infrastructure capacity, repair or development",https://krude.energy/intelligence
EVT_0185,2026-08-20T08:00:00Z,Reuters america uae says to show restraint after tanker attacks iran must change behavior,LLaMA Ground Truth / Tanker Incident,Other,6.0,HIGH,Diplomatic or industry reaction to tanker attacks,https://krude.energy/intelligence
EVT_0186,2026-08-20T08:00:00Z,Us pulls staff from iraq says iran gave blessing for tanker attacks,LLaMA Ground Truth / Other,Other,7.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0187,2026-08-20T08:00:00Z,Saudi accuses iran of ordering houthi pipeline attack,LLaMA Ground Truth / Tanker Incident,Other,7.0,HIGH,"Attribution, evidence or denial over tanker attacks",https://krude.energy/intelligence
EVT_0188,2026-08-20T08:00:00Z,Iran committed to nuclear agreement foreign minister,LLaMA Ground Truth / Other,Other,2.0,LOW,De-escalatory diplomacy on oil-related tension,https://krude.energy/intelligence
EVT_0189,2026-08-20T08:00:00Z,Saudi led warplanes pound yemen rebels after pipeline attack,LLaMA Ground Truth / Other,Other,7.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0190,2026-08-20T08:00:00Z,Saudi arabia blames iran for ordering pipeline attack as coalition strikes sanaa,LLaMA Ground Truth / Other,Other,7.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0191,2026-08-20T08:00:00Z,China continues buy iran oil spite us sanctions reports,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0192,2026-08-20T08:00:00Z,Saudi to supply an extra 2 mln barrels month to indian oil corp from july,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0193,2026-08-20T08:00:00Z,Indian oil aramco to supply extra 2 million barrels a month to indian oil,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0194,2026-08-20T08:00:00Z,There will be no war says iran foreign minister,LLaMA Ground Truth / Other,Other,2.0,LOW,De-escalatory diplomacy on oil-related tension,https://krude.energy/intelligence
EVT_0195,2026-08-20T08:00:00Z,Despite mideast tensions opec inches closer to maintaining production cuts through,LLaMA Ground Truth / OPEC/Production,Other,5.0,HIGH,OPEC or producer output policy,https://krude.energy/intelligence
